,id,maxLat,minLat,maxLong,minLong
2877,2877,-23.487922899999987,-23.496922899999987,-46.33214329999998,-46.34114329999998
2878,2878,-23.487922899999987,-23.496922899999987,-46.32314329999998,-46.33214329999998
2879,2879,-23.487922899999987,-23.496922899999987,-46.31414329999998,-46.32314329999998
2880,2880,-23.487922899999987,-23.496922899999987,-46.305143299999976,-46.31414329999998
2881,2881,-23.487922899999987,-23.496922899999987,-46.296143299999976,-46.305143299999976
2882,2882,-23.487922899999987,-23.496922899999987,-46.287143299999975,-46.296143299999976
2883,2883,-23.487922899999987,-23.496922899999987,-46.278143299999975,-46.287143299999975
2884,2884,-23.487922899999987,-23.496922899999987,-46.269143299999975,-46.278143299999975
2885,2885,-23.487922899999987,-23.496922899999987,-46.260143299999974,-46.269143299999975
2886,2886,-23.478922899999986,-23.487922899999987,-46.9531433,-46.9621433
2887,2887,-23.478922899999986,-23.487922899999987,-46.9441433,-46.9531433
2888,2888,-23.478922899999986,-23.487922899999987,-46.9351433,-46.9441433
2889,2889,-23.478922899999986,-23.487922899999987,-46.9261433,-46.9351433
2890,2890,-23.478922899999986,-23.487922899999987,-46.9171433,-46.9261433
2891,2891,-23.478922899999986,-23.487922899999987,-46.9081433,-46.9171433
2892,2892,-23.478922899999986,-23.487922899999987,-46.8991433,-46.9081433
2893,2893,-23.478922899999986,-23.487922899999987,-46.8901433,-46.8991433
2894,2894,-23.478922899999986,-23.487922899999987,-46.8811433,-46.8901433
2895,2895,-23.478922899999986,-23.487922899999987,-46.8721433,-46.8811433
2896,2896,-23.478922899999986,-23.487922899999987,-46.8631433,-46.8721433
2897,2897,-23.478922899999986,-23.487922899999987,-46.8541433,-46.8631433
2898,2898,-23.478922899999986,-23.487922899999987,-46.8451433,-46.8541433
2899,2899,-23.478922899999986,-23.487922899999987,-46.836143299999996,-46.8451433
2900,2900,-23.478922899999986,-23.487922899999987,-46.827143299999996,-46.836143299999996
2901,2901,-23.478922899999986,-23.487922899999987,-46.818143299999996,-46.827143299999996
2902,2902,-23.478922899999986,-23.487922899999987,-46.809143299999995,-46.818143299999996
2903,2903,-23.478922899999986,-23.487922899999987,-46.800143299999995,-46.809143299999995
2904,2904,-23.478922899999986,-23.487922899999987,-46.791143299999995,-46.800143299999995
2905,2905,-23.478922899999986,-23.487922899999987,-46.782143299999994,-46.791143299999995
2906,2906,-23.478922899999986,-23.487922899999987,-46.773143299999994,-46.782143299999994
2907,2907,-23.478922899999986,-23.487922899999987,-46.76414329999999,-46.773143299999994
2908,2908,-23.478922899999986,-23.487922899999987,-46.75514329999999,-46.76414329999999
2909,2909,-23.478922899999986,-23.487922899999987,-46.74614329999999,-46.75514329999999
2910,2910,-23.478922899999986,-23.487922899999987,-46.73714329999999,-46.74614329999999
2911,2911,-23.478922899999986,-23.487922899999987,-46.72814329999999,-46.73714329999999
2912,2912,-23.478922899999986,-23.487922899999987,-46.71914329999999,-46.72814329999999
2913,2913,-23.478922899999986,-23.487922899999987,-46.71014329999999,-46.71914329999999
2914,2914,-23.478922899999986,-23.487922899999987,-46.70114329999999,-46.71014329999999
2915,2915,-23.478922899999986,-23.487922899999987,-46.69214329999999,-46.70114329999999
2916,2916,-23.478922899999986,-23.487922899999987,-46.68314329999999,-46.69214329999999
2917,2917,-23.478922899999986,-23.487922899999987,-46.67414329999999,-46.68314329999999
2918,2918,-23.478922899999986,-23.487922899999987,-46.66514329999999,-46.67414329999999
2919,2919,-23.478922899999986,-23.487922899999987,-46.65614329999999,-46.66514329999999
2920,2920,-23.478922899999986,-23.487922899999987,-46.64714329999999,-46.65614329999999
2921,2921,-23.478922899999986,-23.487922899999987,-46.63814329999999,-46.64714329999999
2922,2922,-23.478922899999986,-23.487922899999987,-46.62914329999999,-46.63814329999999
2923,2923,-23.478922899999986,-23.487922899999987,-46.62014329999999,-46.62914329999999
2924,2924,-23.478922899999986,-23.487922899999987,-46.61114329999999,-46.62014329999999
2925,2925,-23.478922899999986,-23.487922899999987,-46.60214329999999,-46.61114329999999
2926,2926,-23.478922899999986,-23.487922899999987,-46.59314329999999,-46.60214329999999
2927,2927,-23.478922899999986,-23.487922899999987,-46.58414329999999,-46.59314329999999
2928,2928,-23.478922899999986,-23.487922899999987,-46.575143299999986,-46.58414329999999
2929,2929,-23.478922899999986,-23.487922899999987,-46.566143299999986,-46.575143299999986
2930,2930,-23.478922899999986,-23.487922899999987,-46.557143299999986,-46.566143299999986
2931,2931,-23.478922899999986,-23.487922899999987,-46.548143299999985,-46.557143299999986
2932,2932,-23.478922899999986,-23.487922899999987,-46.539143299999985,-46.548143299999985
2933,2933,-23.478922899999986,-23.487922899999987,-46.530143299999985,-46.539143299999985
2934,2934,-23.478922899999986,-23.487922899999987,-46.521143299999984,-46.530143299999985
2935,2935,-23.478922899999986,-23.487922899999987,-46.512143299999984,-46.521143299999984
2936,2936,-23.478922899999986,-23.487922899999987,-46.503143299999984,-46.512143299999984
2937,2937,-23.478922899999986,-23.487922899999987,-46.49414329999998,-46.503143299999984
2938,2938,-23.478922899999986,-23.487922899999987,-46.48514329999998,-46.49414329999998
2939,2939,-23.478922899999986,-23.487922899999987,-46.47614329999998,-46.48514329999998
2940,2940,-23.478922899999986,-23.487922899999987,-46.46714329999998,-46.47614329999998
2941,2941,-23.478922899999986,-23.487922899999987,-46.45814329999998,-46.46714329999998
2942,2942,-23.478922899999986,-23.487922899999987,-46.44914329999998,-46.45814329999998
2943,2943,-23.478922899999986,-23.487922899999987,-46.44014329999998,-46.44914329999998
2944,2944,-23.478922899999986,-23.487922899999987,-46.43114329999998,-46.44014329999998
2945,2945,-23.478922899999986,-23.487922899999987,-46.42214329999998,-46.43114329999998
2946,2946,-23.478922899999986,-23.487922899999987,-46.41314329999998,-46.42214329999998
2947,2947,-23.478922899999986,-23.487922899999987,-46.40414329999998,-46.41314329999998
2948,2948,-23.478922899999986,-23.487922899999987,-46.39514329999998,-46.40414329999998
2949,2949,-23.478922899999986,-23.487922899999987,-46.38614329999998,-46.39514329999998
2950,2950,-23.478922899999986,-23.487922899999987,-46.37714329999998,-46.38614329999998
2951,2951,-23.478922899999986,-23.487922899999987,-46.36814329999998,-46.37714329999998
2952,2952,-23.478922899999986,-23.487922899999987,-46.35914329999998,-46.36814329999998
2953,2953,-23.478922899999986,-23.487922899999987,-46.35014329999998,-46.35914329999998
2954,2954,-23.478922899999986,-23.487922899999987,-46.34114329999998,-46.35014329999998
2955,2955,-23.478922899999986,-23.487922899999987,-46.33214329999998,-46.34114329999998
2956,2956,-23.478922899999986,-23.487922899999987,-46.32314329999998,-46.33214329999998
2957,2957,-23.478922899999986,-23.487922899999987,-46.31414329999998,-46.32314329999998
2958,2958,-23.478922899999986,-23.487922899999987,-46.305143299999976,-46.31414329999998
2959,2959,-23.478922899999986,-23.487922899999987,-46.296143299999976,-46.305143299999976
2960,2960,-23.478922899999986,-23.487922899999987,-46.287143299999975,-46.296143299999976
2961,2961,-23.478922899999986,-23.487922899999987,-46.278143299999975,-46.287143299999975
2962,2962,-23.478922899999986,-23.487922899999987,-46.269143299999975,-46.278143299999975
2963,2963,-23.478922899999986,-23.487922899999987,-46.260143299999974,-46.269143299999975
2964,2964,-23.469922899999986,-23.478922899999986,-46.9531433,-46.9621433
2965,2965,-23.469922899999986,-23.478922899999986,-46.9441433,-46.9531433
2966,2966,-23.469922899999986,-23.478922899999986,-46.9351433,-46.9441433
2967,2967,-23.469922899999986,-23.478922899999986,-46.9261433,-46.9351433
2968,2968,-23.469922899999986,-23.478922899999986,-46.9171433,-46.9261433
2969,2969,-23.469922899999986,-23.478922899999986,-46.9081433,-46.9171433
2970,2970,-23.469922899999986,-23.478922899999986,-46.8991433,-46.9081433
2971,2971,-23.469922899999986,-23.478922899999986,-46.8901433,-46.8991433
2972,2972,-23.469922899999986,-23.478922899999986,-46.8811433,-46.8901433
2973,2973,-23.469922899999986,-23.478922899999986,-46.8721433,-46.8811433
2974,2974,-23.469922899999986,-23.478922899999986,-46.8631433,-46.8721433
2975,2975,-23.469922899999986,-23.478922899999986,-46.8541433,-46.8631433
2976,2976,-23.469922899999986,-23.478922899999986,-46.8451433,-46.8541433
2977,2977,-23.469922899999986,-23.478922899999986,-46.836143299999996,-46.8451433
2978,2978,-23.469922899999986,-23.478922899999986,-46.827143299999996,-46.836143299999996
2979,2979,-23.469922899999986,-23.478922899999986,-46.818143299999996,-46.827143299999996
2980,2980,-23.469922899999986,-23.478922899999986,-46.809143299999995,-46.818143299999996
2981,2981,-23.469922899999986,-23.478922899999986,-46.800143299999995,-46.809143299999995
2982,2982,-23.469922899999986,-23.478922899999986,-46.791143299999995,-46.800143299999995
2983,2983,-23.469922899999986,-23.478922899999986,-46.782143299999994,-46.791143299999995
2984,2984,-23.469922899999986,-23.478922899999986,-46.773143299999994,-46.782143299999994
2985,2985,-23.469922899999986,-23.478922899999986,-46.76414329999999,-46.773143299999994
2986,2986,-23.469922899999986,-23.478922899999986,-46.75514329999999,-46.76414329999999
2987,2987,-23.469922899999986,-23.478922899999986,-46.74614329999999,-46.75514329999999
2988,2988,-23.469922899999986,-23.478922899999986,-46.73714329999999,-46.74614329999999
2989,2989,-23.469922899999986,-23.478922899999986,-46.72814329999999,-46.73714329999999
2990,2990,-23.469922899999986,-23.478922899999986,-46.71914329999999,-46.72814329999999
2991,2991,-23.469922899999986,-23.478922899999986,-46.71014329999999,-46.71914329999999
2992,2992,-23.469922899999986,-23.478922899999986,-46.70114329999999,-46.71014329999999
2993,2993,-23.469922899999986,-23.478922899999986,-46.69214329999999,-46.70114329999999
2994,2994,-23.469922899999986,-23.478922899999986,-46.68314329999999,-46.69214329999999
2995,2995,-23.469922899999986,-23.478922899999986,-46.67414329999999,-46.68314329999999
2996,2996,-23.469922899999986,-23.478922899999986,-46.66514329999999,-46.67414329999999
2997,2997,-23.469922899999986,-23.478922899999986,-46.65614329999999,-46.66514329999999
2998,2998,-23.469922899999986,-23.478922899999986,-46.64714329999999,-46.65614329999999
2999,2999,-23.469922899999986,-23.478922899999986,-46.63814329999999,-46.64714329999999
3000,3000,-23.469922899999986,-23.478922899999986,-46.62914329999999,-46.63814329999999
3001,3001,-23.469922899999986,-23.478922899999986,-46.62014329999999,-46.62914329999999
3002,3002,-23.469922899999986,-23.478922899999986,-46.61114329999999,-46.62014329999999
3003,3003,-23.469922899999986,-23.478922899999986,-46.60214329999999,-46.61114329999999
3004,3004,-23.469922899999986,-23.478922899999986,-46.59314329999999,-46.60214329999999
3005,3005,-23.469922899999986,-23.478922899999986,-46.58414329999999,-46.59314329999999
3006,3006,-23.469922899999986,-23.478922899999986,-46.575143299999986,-46.58414329999999
3007,3007,-23.469922899999986,-23.478922899999986,-46.566143299999986,-46.575143299999986
3008,3008,-23.469922899999986,-23.478922899999986,-46.557143299999986,-46.566143299999986
3009,3009,-23.469922899999986,-23.478922899999986,-46.548143299999985,-46.557143299999986
3010,3010,-23.469922899999986,-23.478922899999986,-46.539143299999985,-46.548143299999985
3011,3011,-23.469922899999986,-23.478922899999986,-46.530143299999985,-46.539143299999985
3012,3012,-23.469922899999986,-23.478922899999986,-46.521143299999984,-46.530143299999985
3013,3013,-23.469922899999986,-23.478922899999986,-46.512143299999984,-46.521143299999984
3014,3014,-23.469922899999986,-23.478922899999986,-46.503143299999984,-46.512143299999984
3015,3015,-23.469922899999986,-23.478922899999986,-46.49414329999998,-46.503143299999984
3016,3016,-23.469922899999986,-23.478922899999986,-46.48514329999998,-46.49414329999998
3017,3017,-23.469922899999986,-23.478922899999986,-46.47614329999998,-46.48514329999998
3018,3018,-23.469922899999986,-23.478922899999986,-46.46714329999998,-46.47614329999998
3019,3019,-23.469922899999986,-23.478922899999986,-46.45814329999998,-46.46714329999998
3020,3020,-23.469922899999986,-23.478922899999986,-46.44914329999998,-46.45814329999998
3021,3021,-23.469922899999986,-23.478922899999986,-46.44014329999998,-46.44914329999998
3022,3022,-23.469922899999986,-23.478922899999986,-46.43114329999998,-46.44014329999998
3023,3023,-23.469922899999986,-23.478922899999986,-46.42214329999998,-46.43114329999998
3024,3024,-23.469922899999986,-23.478922899999986,-46.41314329999998,-46.42214329999998
3025,3025,-23.469922899999986,-23.478922899999986,-46.40414329999998,-46.41314329999998
3026,3026,-23.469922899999986,-23.478922899999986,-46.39514329999998,-46.40414329999998
3027,3027,-23.469922899999986,-23.478922899999986,-46.38614329999998,-46.39514329999998
3028,3028,-23.469922899999986,-23.478922899999986,-46.37714329999998,-46.38614329999998
3029,3029,-23.469922899999986,-23.478922899999986,-46.36814329999998,-46.37714329999998
3030,3030,-23.469922899999986,-23.478922899999986,-46.35914329999998,-46.36814329999998
3031,3031,-23.469922899999986,-23.478922899999986,-46.35014329999998,-46.35914329999998
3032,3032,-23.469922899999986,-23.478922899999986,-46.34114329999998,-46.35014329999998
3033,3033,-23.469922899999986,-23.478922899999986,-46.33214329999998,-46.34114329999998
3034,3034,-23.469922899999986,-23.478922899999986,-46.32314329999998,-46.33214329999998
3035,3035,-23.469922899999986,-23.478922899999986,-46.31414329999998,-46.32314329999998
3036,3036,-23.469922899999986,-23.478922899999986,-46.305143299999976,-46.31414329999998
3037,3037,-23.469922899999986,-23.478922899999986,-46.296143299999976,-46.305143299999976
3038,3038,-23.469922899999986,-23.478922899999986,-46.287143299999975,-46.296143299999976
3039,3039,-23.469922899999986,-23.478922899999986,-46.278143299999975,-46.287143299999975
3040,3040,-23.469922899999986,-23.478922899999986,-46.269143299999975,-46.278143299999975
3041,3041,-23.469922899999986,-23.478922899999986,-46.260143299999974,-46.269143299999975
3042,3042,-23.460922899999986,-23.469922899999986,-46.9531433,-46.9621433
3043,3043,-23.460922899999986,-23.469922899999986,-46.9441433,-46.9531433
3044,3044,-23.460922899999986,-23.469922899999986,-46.9351433,-46.9441433
3045,3045,-23.460922899999986,-23.469922899999986,-46.9261433,-46.9351433
3046,3046,-23.460922899999986,-23.469922899999986,-46.9171433,-46.9261433
3047,3047,-23.460922899999986,-23.469922899999986,-46.9081433,-46.9171433
3048,3048,-23.460922899999986,-23.469922899999986,-46.8991433,-46.9081433
3049,3049,-23.460922899999986,-23.469922899999986,-46.8901433,-46.8991433
3050,3050,-23.460922899999986,-23.469922899999986,-46.8811433,-46.8901433
3051,3051,-23.460922899999986,-23.469922899999986,-46.8721433,-46.8811433
3052,3052,-23.460922899999986,-23.469922899999986,-46.8631433,-46.8721433
3053,3053,-23.460922899999986,-23.469922899999986,-46.8541433,-46.8631433
3054,3054,-23.460922899999986,-23.469922899999986,-46.8451433,-46.8541433
3055,3055,-23.460922899999986,-23.469922899999986,-46.836143299999996,-46.8451433
3056,3056,-23.460922899999986,-23.469922899999986,-46.827143299999996,-46.836143299999996
3057,3057,-23.460922899999986,-23.469922899999986,-46.818143299999996,-46.827143299999996
3058,3058,-23.460922899999986,-23.469922899999986,-46.809143299999995,-46.818143299999996
3059,3059,-23.460922899999986,-23.469922899999986,-46.800143299999995,-46.809143299999995
3060,3060,-23.460922899999986,-23.469922899999986,-46.791143299999995,-46.800143299999995
3061,3061,-23.460922899999986,-23.469922899999986,-46.782143299999994,-46.791143299999995
3062,3062,-23.460922899999986,-23.469922899999986,-46.773143299999994,-46.782143299999994
3063,3063,-23.460922899999986,-23.469922899999986,-46.76414329999999,-46.773143299999994
3064,3064,-23.460922899999986,-23.469922899999986,-46.75514329999999,-46.76414329999999
3065,3065,-23.460922899999986,-23.469922899999986,-46.74614329999999,-46.75514329999999
3066,3066,-23.460922899999986,-23.469922899999986,-46.73714329999999,-46.74614329999999
3067,3067,-23.460922899999986,-23.469922899999986,-46.72814329999999,-46.73714329999999
3068,3068,-23.460922899999986,-23.469922899999986,-46.71914329999999,-46.72814329999999
3069,3069,-23.460922899999986,-23.469922899999986,-46.71014329999999,-46.71914329999999
3070,3070,-23.460922899999986,-23.469922899999986,-46.70114329999999,-46.71014329999999
3071,3071,-23.460922899999986,-23.469922899999986,-46.69214329999999,-46.70114329999999
3072,3072,-23.460922899999986,-23.469922899999986,-46.68314329999999,-46.69214329999999
3073,3073,-23.460922899999986,-23.469922899999986,-46.67414329999999,-46.68314329999999
3074,3074,-23.460922899999986,-23.469922899999986,-46.66514329999999,-46.67414329999999
3075,3075,-23.460922899999986,-23.469922899999986,-46.65614329999999,-46.66514329999999
3076,3076,-23.460922899999986,-23.469922899999986,-46.64714329999999,-46.65614329999999
3077,3077,-23.460922899999986,-23.469922899999986,-46.63814329999999,-46.64714329999999
3078,3078,-23.460922899999986,-23.469922899999986,-46.62914329999999,-46.63814329999999
3079,3079,-23.460922899999986,-23.469922899999986,-46.62014329999999,-46.62914329999999
3080,3080,-23.460922899999986,-23.469922899999986,-46.61114329999999,-46.62014329999999
3081,3081,-23.460922899999986,-23.469922899999986,-46.60214329999999,-46.61114329999999
3082,3082,-23.460922899999986,-23.469922899999986,-46.59314329999999,-46.60214329999999
3083,3083,-23.460922899999986,-23.469922899999986,-46.58414329999999,-46.59314329999999
3084,3084,-23.460922899999986,-23.469922899999986,-46.575143299999986,-46.58414329999999
3085,3085,-23.460922899999986,-23.469922899999986,-46.566143299999986,-46.575143299999986
3086,3086,-23.460922899999986,-23.469922899999986,-46.557143299999986,-46.566143299999986
3087,3087,-23.460922899999986,-23.469922899999986,-46.548143299999985,-46.557143299999986
3088,3088,-23.460922899999986,-23.469922899999986,-46.539143299999985,-46.548143299999985
3089,3089,-23.460922899999986,-23.469922899999986,-46.530143299999985,-46.539143299999985
3090,3090,-23.460922899999986,-23.469922899999986,-46.521143299999984,-46.530143299999985
3091,3091,-23.460922899999986,-23.469922899999986,-46.512143299999984,-46.521143299999984
3092,3092,-23.460922899999986,-23.469922899999986,-46.503143299999984,-46.512143299999984
3093,3093,-23.460922899999986,-23.469922899999986,-46.49414329999998,-46.503143299999984
3094,3094,-23.460922899999986,-23.469922899999986,-46.48514329999998,-46.49414329999998
3095,3095,-23.460922899999986,-23.469922899999986,-46.47614329999998,-46.48514329999998
3096,3096,-23.460922899999986,-23.469922899999986,-46.46714329999998,-46.47614329999998
3097,3097,-23.460922899999986,-23.469922899999986,-46.45814329999998,-46.46714329999998
3098,3098,-23.460922899999986,-23.469922899999986,-46.44914329999998,-46.45814329999998
3099,3099,-23.460922899999986,-23.469922899999986,-46.44014329999998,-46.44914329999998
3100,3100,-23.460922899999986,-23.469922899999986,-46.43114329999998,-46.44014329999998
3101,3101,-23.460922899999986,-23.469922899999986,-46.42214329999998,-46.43114329999998
3102,3102,-23.460922899999986,-23.469922899999986,-46.41314329999998,-46.42214329999998
3103,3103,-23.460922899999986,-23.469922899999986,-46.40414329999998,-46.41314329999998
3104,3104,-23.460922899999986,-23.469922899999986,-46.39514329999998,-46.40414329999998
3105,3105,-23.460922899999986,-23.469922899999986,-46.38614329999998,-46.39514329999998
3106,3106,-23.460922899999986,-23.469922899999986,-46.37714329999998,-46.38614329999998
3107,3107,-23.460922899999986,-23.469922899999986,-46.36814329999998,-46.37714329999998
3108,3108,-23.460922899999986,-23.469922899999986,-46.35914329999998,-46.36814329999998
3109,3109,-23.460922899999986,-23.469922899999986,-46.35014329999998,-46.35914329999998
3110,3110,-23.460922899999986,-23.469922899999986,-46.34114329999998,-46.35014329999998
3111,3111,-23.460922899999986,-23.469922899999986,-46.33214329999998,-46.34114329999998
3112,3112,-23.460922899999986,-23.469922899999986,-46.32314329999998,-46.33214329999998
3113,3113,-23.460922899999986,-23.469922899999986,-46.31414329999998,-46.32314329999998
3114,3114,-23.460922899999986,-23.469922899999986,-46.305143299999976,-46.31414329999998
3115,3115,-23.460922899999986,-23.469922899999986,-46.296143299999976,-46.305143299999976
3116,3116,-23.460922899999986,-23.469922899999986,-46.287143299999975,-46.296143299999976
3117,3117,-23.460922899999986,-23.469922899999986,-46.278143299999975,-46.287143299999975
3118,3118,-23.460922899999986,-23.469922899999986,-46.269143299999975,-46.278143299999975
3119,3119,-23.460922899999986,-23.469922899999986,-46.260143299999974,-46.269143299999975
3120,3120,-23.451922899999985,-23.460922899999986,-46.9531433,-46.9621433
3121,3121,-23.451922899999985,-23.460922899999986,-46.9441433,-46.9531433
3122,3122,-23.451922899999985,-23.460922899999986,-46.9351433,-46.9441433
3123,3123,-23.451922899999985,-23.460922899999986,-46.9261433,-46.9351433
3124,3124,-23.451922899999985,-23.460922899999986,-46.9171433,-46.9261433
3125,3125,-23.451922899999985,-23.460922899999986,-46.9081433,-46.9171433
3126,3126,-23.451922899999985,-23.460922899999986,-46.8991433,-46.9081433
3127,3127,-23.451922899999985,-23.460922899999986,-46.8901433,-46.8991433
3128,3128,-23.451922899999985,-23.460922899999986,-46.8811433,-46.8901433
3129,3129,-23.451922899999985,-23.460922899999986,-46.8721433,-46.8811433
3130,3130,-23.451922899999985,-23.460922899999986,-46.8631433,-46.8721433
3131,3131,-23.451922899999985,-23.460922899999986,-46.8541433,-46.8631433
3132,3132,-23.451922899999985,-23.460922899999986,-46.8451433,-46.8541433
3133,3133,-23.451922899999985,-23.460922899999986,-46.836143299999996,-46.8451433
3134,3134,-23.451922899999985,-23.460922899999986,-46.827143299999996,-46.836143299999996
3135,3135,-23.451922899999985,-23.460922899999986,-46.818143299999996,-46.827143299999996
3136,3136,-23.451922899999985,-23.460922899999986,-46.809143299999995,-46.818143299999996
3137,3137,-23.451922899999985,-23.460922899999986,-46.800143299999995,-46.809143299999995
3138,3138,-23.451922899999985,-23.460922899999986,-46.791143299999995,-46.800143299999995
3139,3139,-23.451922899999985,-23.460922899999986,-46.782143299999994,-46.791143299999995
3140,3140,-23.451922899999985,-23.460922899999986,-46.773143299999994,-46.782143299999994
3141,3141,-23.451922899999985,-23.460922899999986,-46.76414329999999,-46.773143299999994
3142,3142,-23.451922899999985,-23.460922899999986,-46.75514329999999,-46.76414329999999
3143,3143,-23.451922899999985,-23.460922899999986,-46.74614329999999,-46.75514329999999
3144,3144,-23.451922899999985,-23.460922899999986,-46.73714329999999,-46.74614329999999
3145,3145,-23.451922899999985,-23.460922899999986,-46.72814329999999,-46.73714329999999
3146,3146,-23.451922899999985,-23.460922899999986,-46.71914329999999,-46.72814329999999
3147,3147,-23.451922899999985,-23.460922899999986,-46.71014329999999,-46.71914329999999
3148,3148,-23.451922899999985,-23.460922899999986,-46.70114329999999,-46.71014329999999
3149,3149,-23.451922899999985,-23.460922899999986,-46.69214329999999,-46.70114329999999
3150,3150,-23.451922899999985,-23.460922899999986,-46.68314329999999,-46.69214329999999
3151,3151,-23.451922899999985,-23.460922899999986,-46.67414329999999,-46.68314329999999
3152,3152,-23.451922899999985,-23.460922899999986,-46.66514329999999,-46.67414329999999
3153,3153,-23.451922899999985,-23.460922899999986,-46.65614329999999,-46.66514329999999
3154,3154,-23.451922899999985,-23.460922899999986,-46.64714329999999,-46.65614329999999
3155,3155,-23.451922899999985,-23.460922899999986,-46.63814329999999,-46.64714329999999
3156,3156,-23.451922899999985,-23.460922899999986,-46.62914329999999,-46.63814329999999
3157,3157,-23.451922899999985,-23.460922899999986,-46.62014329999999,-46.62914329999999
3158,3158,-23.451922899999985,-23.460922899999986,-46.61114329999999,-46.62014329999999
3159,3159,-23.451922899999985,-23.460922899999986,-46.60214329999999,-46.61114329999999
3160,3160,-23.451922899999985,-23.460922899999986,-46.59314329999999,-46.60214329999999
3161,3161,-23.451922899999985,-23.460922899999986,-46.58414329999999,-46.59314329999999
3162,3162,-23.451922899999985,-23.460922899999986,-46.575143299999986,-46.58414329999999
3163,3163,-23.451922899999985,-23.460922899999986,-46.566143299999986,-46.575143299999986
3164,3164,-23.451922899999985,-23.460922899999986,-46.557143299999986,-46.566143299999986
3165,3165,-23.451922899999985,-23.460922899999986,-46.548143299999985,-46.557143299999986
3166,3166,-23.451922899999985,-23.460922899999986,-46.539143299999985,-46.548143299999985
3167,3167,-23.451922899999985,-23.460922899999986,-46.530143299999985,-46.539143299999985
3168,3168,-23.451922899999985,-23.460922899999986,-46.521143299999984,-46.530143299999985
3169,3169,-23.451922899999985,-23.460922899999986,-46.512143299999984,-46.521143299999984
3170,3170,-23.451922899999985,-23.460922899999986,-46.503143299999984,-46.512143299999984
3171,3171,-23.451922899999985,-23.460922899999986,-46.49414329999998,-46.503143299999984
3172,3172,-23.451922899999985,-23.460922899999986,-46.48514329999998,-46.49414329999998
3173,3173,-23.451922899999985,-23.460922899999986,-46.47614329999998,-46.48514329999998
3174,3174,-23.451922899999985,-23.460922899999986,-46.46714329999998,-46.47614329999998
3175,3175,-23.451922899999985,-23.460922899999986,-46.45814329999998,-46.46714329999998
3176,3176,-23.451922899999985,-23.460922899999986,-46.44914329999998,-46.45814329999998
3177,3177,-23.451922899999985,-23.460922899999986,-46.44014329999998,-46.44914329999998
3178,3178,-23.451922899999985,-23.460922899999986,-46.43114329999998,-46.44014329999998
3179,3179,-23.451922899999985,-23.460922899999986,-46.42214329999998,-46.43114329999998
3180,3180,-23.451922899999985,-23.460922899999986,-46.41314329999998,-46.42214329999998
3181,3181,-23.451922899999985,-23.460922899999986,-46.40414329999998,-46.41314329999998
3182,3182,-23.451922899999985,-23.460922899999986,-46.39514329999998,-46.40414329999998
3183,3183,-23.451922899999985,-23.460922899999986,-46.38614329999998,-46.39514329999998
3184,3184,-23.451922899999985,-23.460922899999986,-46.37714329999998,-46.38614329999998
3185,3185,-23.451922899999985,-23.460922899999986,-46.36814329999998,-46.37714329999998
3186,3186,-23.451922899999985,-23.460922899999986,-46.35914329999998,-46.36814329999998
3187,3187,-23.451922899999985,-23.460922899999986,-46.35014329999998,-46.35914329999998
3188,3188,-23.451922899999985,-23.460922899999986,-46.34114329999998,-46.35014329999998
3189,3189,-23.451922899999985,-23.460922899999986,-46.33214329999998,-46.34114329999998
3190,3190,-23.451922899999985,-23.460922899999986,-46.32314329999998,-46.33214329999998
3191,3191,-23.451922899999985,-23.460922899999986,-46.31414329999998,-46.32314329999998
3192,3192,-23.451922899999985,-23.460922899999986,-46.305143299999976,-46.31414329999998
3193,3193,-23.451922899999985,-23.460922899999986,-46.296143299999976,-46.305143299999976
3194,3194,-23.451922899999985,-23.460922899999986,-46.287143299999975,-46.296143299999976
3195,3195,-23.451922899999985,-23.460922899999986,-46.278143299999975,-46.287143299999975
3196,3196,-23.451922899999985,-23.460922899999986,-46.269143299999975,-46.278143299999975
3197,3197,-23.451922899999985,-23.460922899999986,-46.260143299999974,-46.269143299999975
3198,3198,-23.442922899999985,-23.451922899999985,-46.9531433,-46.9621433
3199,3199,-23.442922899999985,-23.451922899999985,-46.9441433,-46.9531433
3200,3200,-23.442922899999985,-23.451922899999985,-46.9351433,-46.9441433
3201,3201,-23.442922899999985,-23.451922899999985,-46.9261433,-46.9351433
3202,3202,-23.442922899999985,-23.451922899999985,-46.9171433,-46.9261433
3203,3203,-23.442922899999985,-23.451922899999985,-46.9081433,-46.9171433
3204,3204,-23.442922899999985,-23.451922899999985,-46.8991433,-46.9081433
3205,3205,-23.442922899999985,-23.451922899999985,-46.8901433,-46.8991433
3206,3206,-23.442922899999985,-23.451922899999985,-46.8811433,-46.8901433
3207,3207,-23.442922899999985,-23.451922899999985,-46.8721433,-46.8811433
3208,3208,-23.442922899999985,-23.451922899999985,-46.8631433,-46.8721433
3209,3209,-23.442922899999985,-23.451922899999985,-46.8541433,-46.8631433
3210,3210,-23.442922899999985,-23.451922899999985,-46.8451433,-46.8541433
3211,3211,-23.442922899999985,-23.451922899999985,-46.836143299999996,-46.8451433
3212,3212,-23.442922899999985,-23.451922899999985,-46.827143299999996,-46.836143299999996
3213,3213,-23.442922899999985,-23.451922899999985,-46.818143299999996,-46.827143299999996
3214,3214,-23.442922899999985,-23.451922899999985,-46.809143299999995,-46.818143299999996
3215,3215,-23.442922899999985,-23.451922899999985,-46.800143299999995,-46.809143299999995
